CustomerID,R_log,F_log,M_log,R_scaled,F_scaled,M_scaled,Cluster
12437,0.6931471805599453,3.688879454113936,9.44812817095412,-2.3435913933812405,2.6431297898006605,1.8992414457870468,1
12438,2.70805020110221,1.0986122886681098,7.975169255479829,-1.0806071462281033,-0.5571872395918231,0.8360161759991487,2
12439,6.52649485957079,1.0986122886681098,7.042181271332972,1.3128755192422958,-0.5571872395918231,0.1625578800941377,0
12440,6.137727054086234,1.0986122886681098,6.757164920349636,1.069187555543107,-0.5571872395918231,-0.0431753440200206,0
12441,5.905361848054571,0.6931471805599453,5.162211233551045,0.9235360815949948,-1.058145946714099,-1.1944600445845237,0
12442,1.3862943611198906,0.6931471805599453,5.153638355178593,-1.9091119365137728,-1.058145946714099,-1.2006482015145314,2
12443,6.597145701886651,0.6931471805599453,6.186846280636522,1.357160976151789,-1.058145946714099,-0.4548481905629194,0
12444,3.091042453358316,1.791759469228055,8.518484357502437,-0.8405394226455647,0.2992073267345332,1.2281970711070198,1
12445,3.1354942159291497,1.0986122886681098,6.077596370737269,-0.8126761084747194,-0.5571872395918231,-0.5337080037638425,2
12446,4.060443010546419,0.6931471805599453,6.9110598129904375,-0.2328984491457354,-1.058145946714099,0.0679105369424559,2
12447,5.497168225293202,0.6931471805599453,6.168543217293113,0.667671600734158,-1.058145946714099,-0.4680598825230954,0
12448,3.80666248977032,0.6931471805599453,6.110247083097449,-0.3919734997594728,-1.058145946714099,-0.51013975478336,0
12449,3.1354942159291497,1.9459101490553128,8.484027231195778,-0.8126761084747194,0.4896629879592288,1.2033248991620769,1
12450,5.056245805348308,1.791759469228055,6.535531504653775,0.3912920107838828,0.2992073267345332,-0.2031568925354915,2
12451,2.3978952727983707,2.19722457733622,9.44706172630974,-1.275018879513032,0.8001660338568091,1.8984716545302625,1
12452,2.833213344056216,1.0986122886681098,6.067429722163682,-1.002152215016306,-0.5571872395918231,-0.5410465911194917,2
12453,4.90527477843843,0.6931471805599453,6.562571204258897,0.2966601467091578,-1.058145946714099,-0.1836388383619418,0
12454,4.04305126783455,1.791759469228055,9.72201243740933,-0.2437999649267377,0.2992073267345332,2.0969392023458124,1
12455,4.30406509320417,2.3978952727983707,8.679473592468364,-0.0801909245063752,1.0480979277381186,1.344403857991146,1
12456,3.80666248977032,1.3862943611198906,8.065277779528966,-0.3919734997594728,-0.2017513803877423,0.9010591712828856,2
12457,4.204692619390966,2.19722457733622,8.005337036835723,-0.1424797134690013,0.8001660338568091,0.8577921720123802,2
12458,4.276666119016055,1.6094379124341005,7.483519968656931,-0.0973651867090452,0.0739460908215904,0.4811291929803561,2
12459,6.406879986069314,0.6931471805599453,6.121088314901487,1.2378983618221229,-1.058145946714099,-0.5023142333186489,0
12460,6.124683390894205,0.6931471805599453,5.791945965485506,1.0610115088705132,-1.058145946714099,-0.7398989069846793,0
12461,4.553876891600541,1.0986122886681098,6.718868216346018,0.0763964461566056,-0.5571872395918231,-0.0708190366026632,2
12462,2.9444389791664403,1.0986122886681098,7.082204261557526,-0.9324336113953684,-0.5571872395918231,0.191447657081242,2
12463,3.9889840465642745,1.6094379124341005,7.204729049594601,-0.2776904539753489,0.0739460908215904,0.2798896695826408,2
12464,2.3978952727983707,2.19722457733622,7.100893128209941,-1.275018879513032,0.8001660338568091,0.2049378332699956,2
12465,2.8903717578961645,1.0986122886681098,6.610951732080795,-0.9663241004439796,-0.5571872395918231,-0.1487163437794266,2
12466,6.52649485957079,0.6931471805599453,4.055776969072842,1.3128755192422958,-1.058145946714099,-1.9931169908128004,0
12467,6.049733455231958,0.6931471805599453,4.896346147694128,1.014031288432368,-1.058145946714099,-1.3863693196279363,0
12468,5.236441962829949,1.791759469228055,8.208420943133293,0.5042428108852147,0.2992073267345332,1.0043841365230035,2
12469,6.259581464064923,1.0986122886681098,8.029934343472139,1.1455685022587487,-0.5571872395918231,0.8755472347706228,2
12470,6.536691597591305,0.6931471805599453,5.361057396369223,1.319267052413352,-1.058145946714099,-1.0509270085387976,0
12471,1.0986122886681098,4.382026634673881,10.59461243963838,-2.089437203780077,3.499524356127016,2.7268076684925155,1
12472,3.49650756146648,2.995732273553991,9.69586603375249,-0.5863852330444015,1.7867352234743037,2.078065955583817,1
12473,3.4011973816621555,1.791759469228055,8.276152945361936,-0.646127689360636,0.2992073267345332,1.053275097150806,2
12474,2.8903717578961645,3.4657359027997265,9.423332572234017,-0.9663241004439796,2.3674323185913275,1.8813432499434477,1
12475,3.9889840465642745,1.0986122886681098,7.048073588295634,-0.2776904539753489,-0.5571872395918231,0.1668111285904031,2
12476,2.772588722239781,3.1780538303479458,9.5528592905137,-1.0401530227788391,2.0119964593872464,1.9748394625946415,1
12477,3.1354942159291497,2.302585092994046,9.917260764877222,-0.8126761084747194,0.9303406571479472,2.237875214522935,1
12478,1.3862943611198906,0.6931471805599453,6.525014994979364,-1.9091119365137728,-1.058145946714099,-0.210748019971793,2
12479,2.4849066497880004,0.6931471805599453,6.269474999863032,-1.2204782900451427,-1.058145946714099,-0.3952043394215955,2
12480,3.367295829986474,2.079441541679836,8.606274923740443,-0.6673779060132023,0.654643185938614,1.2915668959491338,1
12481,3.1354942159291497,2.772588722239781,9.408084881237476,-0.8126761084747194,1.5110377522649707,1.8703370160267183,1
12482,6.3578422665081,3.4011973816621555,10.07290960059048,1.2071604718637967,2.2876939305965798,2.350227143422537,1
12483,2.8903717578961645,2.995732273553991,8.536638892276656,-0.9663241004439796,1.7867352234743037,1.2413015507570695,1
12484,3.49650756146648,2.5649493574615367,8.757012919140978,-0.5863852330444015,1.2544959545938104,1.4003740352001388,1
12485,6.272877006546167,0.6931471805599453,6.563996560309951,1.1539024322494078,-1.058145946714099,-0.1826099742463141,0
12486,6.068425588244111,0.6931471805599453,6.945320776868279,1.025747916627053,-1.058145946714099,0.0926411130498565,0
12487,6.594413459749778,0.6931471805599453,5.65704021210407,1.3554483484257411,-1.058145946714099,-0.8372778661179224,0
12488,2.302585092994046,1.3862943611198906,7.169857970780942,-1.3347613358292665,-0.2017513803877423,0.2547186944862248,2
12489,5.820082930352362,0.6931471805599453,5.816902804925467,0.8700814346099641,-1.058145946714099,-0.7218843228249696,0
12490,1.791759469228055,3.091042453358316,9.192648794844782,-1.65495774691261,1.9044924940644756,1.714828882927729,1
12491,3.6635616461296463,0.6931471805599453,6.134265345739653,-0.4816721648713322,-1.058145946714099,-0.492802663090364,2
12492,4.158883083359672,1.3862943611198906,6.573973420047142,-0.1711941090439049,-0.2017513803877423,-0.1754083820808632,2
12493,5.111987788356544,1.0986122886681098,6.07474815124472,0.4262322762590583,-0.5571872395918231,-0.5357639327558648,0
12494,2.772588722239781,2.302585092994046,7.504540226523796,-1.0401530227788391,0.9303406571479472,0.4963022362381933,1
12495,6.46302945692067,0.6931471805599453,5.881649681100775,1.273094049380406,-1.058145946714099,-0.6751481143902295,0
12496,6.431331081933479,1.0986122886681098,3.8360055190042304,1.2532248309311722,-0.5571872395918231,-2.151754517519129,0
12497,4.406719247264253,1.3862943611198906,8.740256739530276,-0.0158451082755654,-0.2017513803877423,1.3882789296272404,2
12498,3.091042453358316,1.3862943611198906,6.00314605188182,-0.8405394226455647,-0.2017513803877423,-0.5874484438530295,2
12499,6.329720905522696,0.6931471805599453,5.978176652781047,1.189533402188,-1.058145946714099,-0.6054720939470398,0
12500,3.1780538303479458,2.995732273553991,8.692189651745124,-0.7859988331776756,1.7867352234743037,1.3535826853251176,1
12501,5.820082930352362,0.6931471805599453,7.682662153888476,0.8700814346099641,-1.058145946714099,0.6248759067512444,0
12502,4.564348191467836,1.791759469228055,8.222787230875806,0.0829600805572585,0.2992073267345332,1.0147541475263084,2
12503,6.371611847231857,0.6931471805599453,7.027314514039777,1.2157915391492724,-1.058145946714099,0.1518266153807295,0
12504,2.9444389791664403,1.6094379124341005,6.659358020193259,-0.9324336113953684,0.0739460908215904,-0.1137752546579879,2
12505,6.013715156042802,0.6931471805599453,6.862967096192003,0.9914542492293056,-1.058145946714099,0.0331957928612311,0
12506,5.4510384535657,0.6931471805599453,4.310799125385514,0.6387564745853443,-1.058145946714099,-1.8090344627131465,0
12507,4.90527477843843,1.6094379124341005,7.520267076271057,0.2966601467091578,0.0739460908215904,0.5076543410998968,2
12508,3.295836866004329,1.0986122886681098,5.988660619775247,-0.7121699108428162,-0.5571872395918231,-0.5979044567789199,2
12509,5.652489180268651,0.6931471805599453,5.178970608915471,0.7650300926252362,-1.058145946714099,-1.1823626322221563,0
12510,4.962844630259907,2.302585092994046,8.552371128165808,0.3327461593957128,0.9303406571479472,1.2526575434951457,2
12511,6.061456918928017,0.6931471805599453,8.034313419300645,1.0213798058643435,-1.058145946714099,0.8787081811013533,0
12512,4.204692619390966,1.0986122886681098,4.891701596682476,-0.1424797134690013,-0.5571872395918231,-1.3897218937904123,0
12513,4.727387818712341,0.6931471805599453,6.418837907265026,0.185156801080369,-1.058145946714099,-0.2873897793205394,0
12514,5.5909869805108565,1.0986122886681098,7.37698360776012,0.7264792002659332,-0.5571872395918231,0.4042280996323053,2
12515,5.869296913133774,0.6931471805599453,5.95246380975825,0.9009298101193036,-1.058145946714099,-0.6240323838320595,0
12516,4.356708826689592,1.6094379124341005,7.882171512471631,-0.047192708003865,0.0739460908215904,0.7688876570969639,2
12517,3.367295829986474,1.791759469228055,7.817061677081847,-0.6673779060132023,0.2992073267345332,0.7218894539760999,2
12518,0.0,1.791759469228055,7.629436465014086,-2.7780708502487075,0.2992073267345332,0.5864560317509306,1
12519,4.158883083359672,1.0986122886681098,6.575828695208771,-0.1711941090439049,-0.5571872395918231,-0.1740691896475026,2
12520,4.382026634673881,1.791759469228055,7.876737127834484,-0.0313229652268653,0.2992073267345332,0.7649649576847394,2
12521,4.962844630259907,0.6931471805599453,6.39806234681208,0.3327461593957128,-1.058145946714099,-0.3023861927544235,0
12522,3.688879454113936,1.0986122886681098,5.266413817535028,-0.4658024220943322,-0.5571872395918231,-1.1192435403731404,0
12523,2.995732273553991,3.1780538303479458,8.378700942638904,-0.9002818789617995,2.0119964593872464,1.127297271785531,1
12524,2.302585092994046,2.8903717578961645,9.317139751972052,-1.3347613358292665,1.6565606001831652,1.8046901343769413,1
12525,6.212606095751519,1.3862943611198906,6.882160509570649,1.1161233381098166,-0.2017513803877423,0.0470501657858759,0
12526,0.0,1.3862943611198906,7.183612715167257,-2.7780708502487075,-0.2017513803877423,0.2646472754244747,2
12527,4.406719247264253,1.791759469228055,6.601922813543027,-0.0158451082755654,0.2992073267345332,-0.1552336839763326,2
12528,2.302585092994046,1.9459101490553128,7.567593835498341,-1.3347613358292665,0.4896629879592288,0.541816194372915,2
12529,6.270988431858299,0.6931471805599453,5.760414824222675,1.152718633299269,-1.058145946714099,-0.7626590164647857,0
12530,4.0943445622221,2.302585092994046,8.232243382929433,-0.211648232493169,0.9303406571479472,1.0215798774993237,1
12531,2.70805020110221,1.0986122886681098,7.567449083282863,-1.0806071462281033,-0.5571872395918231,0.5417117079464864,2
12532,3.4339872044851463,0.6931471805599453,5.860301775655642,-0.6255743280970083,-1.058145946714099,-0.6905576633517495,0
12533,6.442540166468199,1.0986122886681098,7.221755471439273,1.2602509245188172,-0.5571872395918231,0.2921798439854315,0
12534,4.875197323201151,0.6931471805599453,6.9940980992041535,0.2778069553784342,-1.058145946714099,0.1278500256374777,0
12535,4.5217885770490405,1.0986122886681098,6.575563866544399,0.0562828052602151,-0.5571872395918231,-0.1742603508028931,2
12536,3.784189633918261,1.3862943611198906,9.441676670894656,-0.4060599657780977,-0.2017513803877423,1.8945845624081563,2
12537,6.013715156042802,0.6931471805599453,6.598427281404094,0.9914542492293056,-1.058145946714099,-0.1577568623640153,0
12538,3.4011973816621555,1.0986122886681098,6.463731238695349,-0.646127689360636,-0.5571872395918231,-0.2549844461369499,2
12539,3.1354942159291497,2.079441541679836,9.325074319439649,-0.8126761084747194,0.654643185938614,1.8104175396343172,1
12540,2.995732273553991,3.5263605246161616,10.010343998731724,-0.9002818789617995,2.442335020593583,2.305065443244158,1
12541,3.4011973816621555,1.3862943611198906,6.889774590946187,-0.646127689360636,-0.2017513803877423,0.0525462347119309,2
12542,6.184148890937483,1.0986122886681098,6.179768175579484,1.0982857543493512,-0.5571872395918231,-0.4599573759446669,0
12543,6.107022887742255,0.6931471805599453,6.888827269096618,1.0499415283055382,-1.058145946714099,0.0518624298084113,0
12544,3.610917912644224,0.6931471805599453,5.923453336491439,-0.5146703813738428,-1.058145946714099,-0.6449730006691882,0
12545,4.330733340286331,1.0986122886681098,6.909144313826412,-0.063474697660434,-0.5571872395918231,0.0665278730446009,2
12546,3.8501476017100575,1.0986122886681098,7.058328137461511,-0.3647161028497197,-0.5571872395918231,0.1742131651909502,2
12547,5.288267030694535,1.3862943611198906,5.952151829722441,0.5367278702916961,-0.2017513803877423,-0.6242575802406332,0
12548,5.117993812416755,0.6931471805599453,4.566429357671661,0.4299969804154047,-1.058145946714099,-1.6245130074077454,0
12549,6.356107660695892,1.9459101490553128,7.363076649441731,1.2060731838933565,0.4896629879592288,0.3941896461801005,2
12550,4.382026634673881,0.6931471805599453,6.872987835288763,-0.0313229652268653,-1.058145946714099,0.0404290584450141,2
12551,5.8805329864007,0.6931471805599453,5.1298987149230735,0.9079728208207152,-1.058145946714099,-1.2177841753357803,0
12552,3.6635616461296463,1.0986122886681098,6.084089306213804,-0.4816721648713322,-0.5571872395918231,-0.5290212110765316,2
12553,2.19722457733622,2.5649493574615367,8.435928904585275,-1.4008035573114466,1.2544959545938104,1.1686061057527355,1
12554,6.107022887742255,0.6931471805599453,6.1516682986483175,1.0499415283055382,-1.058145946714099,-0.4802406974394328,0
12555,6.52649485957079,0.6931471805599453,4.869302117979612,1.3128755192422958,-1.058145946714099,-1.4058904994023973,0
12556,3.9318256327243257,1.0986122886681098,6.397862553264747,-0.3135185685476755,-0.5571872395918231,-0.3025304096406064,2
12557,2.833213344056216,2.19722457733622,9.803509193719131,-1.002152215016306,0.8001660338568091,2.15576596920538,1
12558,2.079441541679836,0.6931471805599453,5.601971208509516,-1.4746324796463062,-1.058145946714099,-0.8770283001515266,2
12559,5.739792912179234,1.0986122886681098,6.33276439774036,0.8197539364016342,-0.5571872395918231,-0.3495201818894977,0
12560,1.791759469228055,1.3862943611198906,7.666226609492505,-1.65495774691261,-0.2017513803877423,0.6130122451508189,2
12561,5.713732805509369,0.6931471805599453,5.480013727948073,0.8034189049546556,-1.058145946714099,-0.9650608133535936,0
12562,2.19722457733622,2.302585092994046,8.510756520424078,-1.4008035573114466,0.9303406571479472,1.2226188899532908,1
12563,6.013715156042802,0.6931471805599453,5.522420457356946,0.9914542492293056,-1.058145946714099,-0.9344503829859184,0
12564,5.568344503761097,0.6931471805599453,6.12665081966305,0.7122864122459014,-1.058145946714099,-0.4982990530147879,0
12565,5.666426688112432,0.6931471805599453,4.989888220951467,0.7737664202160957,-1.058145946714099,-1.318847887067458,0
12566,4.465908118654584,0.6931471805599453,5.865476063654188,0.0212557404554279,-1.058145946714099,-0.6868227093788867,0
12567,3.1354942159291497,2.772588722239781,9.37318005002864,-0.8126761084747194,1.5110377522649707,1.845141677454112,1
12568,6.4692503167957724,0.6931471805599453,4.262679877041316,1.276993417213944,-1.058145946714099,-1.8437683580480868,0
12569,1.0986122886681098,3.49650756146648,8.324988557507531,-2.089437203780077,2.4054512011867506,1.0885260850454943,1
12570,6.52649485957079,0.6931471805599453,4.3633533694082605,1.3128755192422958,-1.058145946714099,-1.771099256447335,0
12571,3.688879454113936,1.0986122886681098,6.255001200981438,-0.4658024220943322,-0.5571872395918231,-0.4056519551419455,2
12572,2.19722457733622,1.0986122886681098,6.928949094989139,-1.4008035573114466,-0.5571872395918231,0.0808235493011585,2
12573,5.429345628954441,1.791759469228055,6.577040436712936,0.6251589488081967,0.2992073267345332,-0.1731945188239349,2
12574,5.755742213586912,0.6931471805599453,5.391124416134243,0.8297512991658103,-1.058145946714099,-1.0292237452192714,0
12575,6.126869184114185,1.0986122886681098,6.435861865217934,1.0623816107445112,-0.5571872395918231,-0.2751013834276299,0
12576,3.58351893845611,2.19722457733622,7.670297916647234,-0.5318446435765124,0.8001660338568091,0.615951034958532,2
12577,3.58351893845611,2.19722457733622,7.389007900405763,-0.5318446435765124,0.8001660338568091,0.4129075893708598,2
12578,3.091042453358316,1.6094379124341005,8.443212903418239,-0.8405394226455647,0.0739460908215904,1.173863911345921,2
12579,4.3694478524670215,0.6931471805599453,6.0899968031722285,-0.0392076145691241,-1.058145946714099,-0.5247570052107695,0
12580,5.5093883366279774,1.0986122886681098,6.960252847939891,0.6753314275133768,-0.5571872395918231,0.1034195231784888,0
12581,3.688879454113936,0.6931471805599453,5.291846475417725,-0.4658024220943322,-1.058145946714099,-1.1008854964014612,0
12582,5.476463551931511,1.6094379124341005,7.59155894453893,0.6546934692649672,0.0739460908215904,0.5591149182256244,2
12583,1.0986122886681098,3.332204510175204,9.517279334601431,-2.089437203780077,2.202452120611942,1.9491567990617744,1
12584,1.3862943611198906,2.302585092994046,7.757542894498013,-1.9091119365137728,0.9303406571479472,0.6789270379811043,1
12585,5.459585514144159,1.0986122886681098,7.621244157199997,0.6441139547022543,-0.5571872395918231,0.5805425818954636,2
12586,2.8903717578961645,1.6094379124341005,7.632241230097758,-0.9663241004439796,0.0739460908215904,0.5884805940665869,2
